id,title,altered_context,altered_question,answer,is_impossible
56e104b7e3433e1400422aca,ڪنن_قانون,Hellenic-ڳالهائيندڙ آرٿوڊوڪس انهن جي باري ۾ قاعدن ۽ تفسيرن کي گڏ ڪيو آهي هڪ متن ۾ جنهن جو حوالو ڏنو ويو آهي Pēdálion (Hellenic: Πηδάλιον، Rudder)، ان ڪري جو اهو مقصد چرچ جي رهنمائي ڪرڻ آهي. آرٿوڊوڪس عيسائي روايت وسيع اصطلاحن ۾ ان جي اصولن کي قانونن جي ڀيٽ ۾ وڌيڪ اصولن جي حوالي ڪري ٿي، بشپ انهن کي ثقافتي ۽ ٻين مقامي حوالن سان ملائڻ لاءِ تبديل ڪندا آهن. آرٿوڊوڪس ڪينن جا ڪجهه عالم ان ڳالهه تي زور ڏين ٿا ته، جيڪڏهن ايڪومينيڪل ڪائونسلز (جيڪي يوناني ۾ سڏجن ٿيون) ته ڪنن کي قانون جي حيثيت ۾ شمار ڪرڻ جو ارادو رکين ها، ته انهن کي ڪنونس/κανόνες (قاعدن) جي بدران nómoi/νόμοι (قانون) مقرر ڪن ها، جيتوڻيڪ ويجھو. سڀئي آرٿوڊوڪس انهن تي عمل ڪن ٿا. جيتوڻيڪ ڪائونسلن جا نظرياتي فيصلا اصولن جي طور تي ڏسڻ جي بجاءِ پيروي ڪرڻ گهرجن، ڇاڪاڻ ته اهي چرچ جي هم آهنگي لاءِ اهم آهن.,آرٿوڊوڪس عقيدي جي ماڻهن طرفان ڪهڙي ٻولي ڳالهائي ويندي آهي؟,يوناني,False
56e1156fe3433e1400422bb1,ڪنن_قانون,سڄي دنيا ۾ اينگليڪن ڪميونين جي اندر مختلف گرجا گھر (مثال طور، آمريڪا ۾ ايپيسڪوپل چرچ ۽ ڪئناڊا ۾ اينگليڪن چرچ) ”پنهنجي منفرد پرسنل سسٽم آف ڪليسيائيڪل قانون“ تحت ڪم ڪندا رهن ٿا.,اينگليڪن ڪميونين جا موجوده گرجا گھر ڇا سان ڪم ڪن ٿا؟,ڪينن قانون جا پنهنجا ذاتي نظام,False
5a54e4f7134fea001a0e1758,مواصلات_۾_صوماليا,صوماليا ۾ مواصلات شامل آهن مواصلاتي خدمتون ۽ ملڪ اندر موجود صلاحيتون ٽيلي ڪميونيڪيشن، انٽرنيٽ، ريڊيو، پرنٽ ميڊيا، ٽيليويزن، ۽ پوسٽل خدمتون خاص طور تي پرائيويٽ ڊومين ۾ مرکوز آهن. ڪيترين ئي ٽيليڪ ڪمپنيون بين الاقوامي سطح تي پنهنجون ڪارروايون وڌائڻ شروع ڪيون آهن وفاقي حڪومت ٻن سرڪاري ريڊيو ۽ ٽيليويزن اسٽيشنن کي منظم ڪري ٿي، جيڪي ڪيترن ئي نجي ۽ بين الاقوامي براڊڪاسٽرن سان گڏ آهن. قوم ۾ پرنٽ صحافت تيزي سان خبرن جي ريڊيو آئوٽليٽس ۽ ڊجيٽل پليٽ فارمن کي رستو ڏئي رهي آهي، جيئن انٽرنيٽ جي پهچ ۽ رابطي ۾ بهتري ان کان علاوه، قومي پوسٽل سروس کي 2013 ۾ سرڪاري طور تي بحال ٿيڻ جي اميد آهي، ڊگهي غير حاضري کان پوء 2012 ۾، هڪ نيشنل ڪميونيڪيشن ايڪٽ پڻ منظور ڪيو ويو ڪابينا آفيسرن طرفان، جيڪو براڊڪاسٽنگ ۽ ٽيليڪميونيڪيشن جي شعبن ۾ نيشنل ڪميونيڪيشن ريگيوليٽر ٺاهڻ لاءِ بنياد فراهم ڪري ٿو.,نيشنل ڪميونيڪيشن ايڪٽ ڪڏهن رد ڪيو ويو؟,2012,True
56e1b646e3433e14004230cd,مواصلات_۾_صوماليا,2008 ۾، Dahabshiil گروپ &quot;Hargeisa&quot; ۾ ٻڌل هڪ ٽيليڪميونيڪيشن ڪمپني سومٽيل نيٽورڪ ۾ ڪنٽرولنگ دلچسپي حاصل ڪئي، جيڪا تيز رفتار براڊ بينڊ، موبائل انٽرنيٽ، LTE حل، موبائل پئسا منتقلي، ۽ موبائل ٽيليفون سروسز تي ڌيان ڏئي ٿي. هن حصول Dahabshiil کي موبائل بينڪنگ ۾ مستقبل جي ترقي لاء هڪ اهم بنياد حاصل ڪرڻ جي قابل بڻايو، جيڪو علائقائي فنانس جي اندر وڌندڙ شعبو آهي. 2014 تائين، صوماليا ۾ ٽي وڏيون ٽيليڪميون ڪمپنيون، هرمود ٽيليڪم، نيشنل لنڪ، ۽ سومٽيل، هڪ بين الاقوامي ڪنيڪشن معاهدو ڪيو هو. اهو تعاون وارو بندوبست صومالي ٽيليڪميونيڪيشن ڪمپني (STC) جي تخليق کي آسان بڻائيندو، انهن جي موبائل استعمال ڪندڙن کي ٽن نيٽ ورڪن ۾ ڳنڍڻ جي اجازت ڏيندو.,ڪهڙي هنڌ تي Somtel نيٽورڪ ملي سگهي ٿو؟,هارجيسا,False
5a54fea0134fea001a0e17b7,مواصلات_۾_صوماليا,قومي پوسٽل سسٽم سول تڪرار دوران مڪمل طور تي ختم ٿي ويو. هن خال کي منهن ڏيڻ لاءِ، صومالي پوسٽ 2003 ۾ گڏيل عرب امارات جي امارات پوسٽ سان صوماليا ڏانهن ۽ ميل جو انتظام ڪرڻ لاءِ هڪ بندوبست ڪيو. دبئي انٽرنيشنل ايئرپورٽ تي امارات پوسٽ جو ميل ٽرانزٽ سينٽر ان کان پوءِ استعمال ڪيو ويو ميل موڪلڻ لاءِ صوماليا کان UAE ۽ مختلف مغربي جڳهن، جن ۾ اٽلي، هالينڊ، برطانيه، سويڊن، سوئٽزرلينڊ ۽ ڪئناڊا شامل آهن.,صوماليا ڪهڙي مغربي قوم سان تعاون ڪيو؟,اٽلي، هالينڊ، برطانيه، سويڊن، سوئٽزرلينڊ ۽ ڪئناڊا,True
56e1bbb8cd28a01900c67af4,مواصلات_۾_صوماليا,ساڳئي وقت، صوماليا جي عبوري وفاقي حڪومت قومي پوسٽل سروس کي بحال ڪرڻ لاء تياريون شروع ڪيون. صومالي پوسٽ لاءِ حڪومت جي جامع تعميراتي حڪمت عملي کي ٽن مرحلن ۾ ورهايو ويو آهي جيڪو هڪ ڏهاڪي کان وڌيڪ آهي. پهرين مرحلي ۾ پوسٽل هيڊ ڪوارٽرز ۽ جنرل پوسٽ آفيس (GPO) جي بحالي شامل هوندي، ان سان گڏ راڄڌاني ۾ 16 برانچ آفيسون ۽ 17 علائقائي هنڌن تي قائم ڪيون وينديون. مارچ 2012 تائين، صومالي اختيارين يونيورسل پوسٽل يونين (UPU) سان صوماليا جي رڪنيت بحال ڪئي ۽ يونين جي معاملن ۾ ٻيهر مشغول ٿي ويا. انهن موغاديشو ۾ جي پي او کي به بحال ڪيو آهي ۽ هڪ سرڪاري پوسٽل ڪنسلٽنٽ مقرر ڪيو آهي ته جيئن اپڊيٽس تي ماهرن جي رهنمائي ڪري. بحالي جي شروعات جو مرحلو II 2014 کان 2016 تائين 718 پوسٽل سهولتن جي ترقي تي مشتمل آهي. فيز III 2017 ۾ شروع ڪرڻ جي منصوبابندي ڪئي وئي آهي، 2022 تائين 897 پوسٽل سهولتون قائم ڪرڻ جو مقصد.,تعميراتي حڪمت عملي جي پهرين مرحلي دوران سرمائيداري ۾ ڪيترين شاخن جي آفيسن جو تعداد ڇا آهي؟,16,False
5a550073134fea001a0e17cd,مواصلات_۾_صوماليا,1 نومبر 2013 تي، صوماليا لاءِ عالمي پوسٽل آپريشن سرڪاري طور تي ٻيهر شروع ڪيو ويو يونيورسل پوسٽل يونين هن وقت صومالي پوسٽل سروس جي مدد ڪري رهي آهي ان جي صلاحيتن کي وڌائڻ ۾، جنهن ۾ ٽيڪنيڪل سپورٽ ۽ بنيادي ميل پروسيسنگ گيئر پهچائڻ شامل آهن.,جڏهن صوماليا جي قومي پوسٽل سروس ٻيهر ڪم ڪرڻ شروع ڪيو؟,2013,True
56e1c51ccd28a01900c67b5a,مواصلات_۾_صوماليا,صوماليا 1999 ۾ ان جي شروعاتي انٽرنيٽ سروس فراهم ڪندڙ جو افتتاح ڪيو، ان کي انٽرنيٽ ڪنيڪشن قائم ڪرڻ لاء آفريڪا جي آخري قومن مان هڪ بنايو. جيئن ته ٽيليڪميونيڪيشن آرگنائيزيشن بيلنسنگ ايڪٽ پاران ٻڌايو ويو آهي، انٽرنيٽ جي رسائي ۾ واڌ ان وقت کان وٺي خاص طور تي وڌي وئي آهي، تقريبن &quot;53٪&quot; سڄي ملڪ جي ڪوريج سان 2009 تائين. نتيجي طور، ٻئي آن لائين ڪامرس ۽ ٽيليڪميونيڪيشن وڌي ويا آهن تيز ترين وڌندڙ مقامي ادارن مان.,2009 تائين، صوماليا جي ڪهڙي سيڪڙو انٽرنيٽ جي رسائي هئي؟,53%,False
5a551bb5134fea001a0e1931,مواصلات_۾_صوماليا,"2009 تائين، سيٽلائيٽ انٽرنيٽ هر سال 10٪ ۽ 15٪ جي وچ ۾ مسلسل ترقي جي شرح جو تجربو ڪيو. اهو خاص طور تي الڳ ٿيل علائقن ۾ ڳولڻ جي ڪوشش ڪئي وئي جنهن ۾ ڊائل اپ ۽ وائرليس انٽرنيٽ جا اختيار موجود نه هئا. مقامي ٽيليڪ فرم ڊالڪوم صوماليا سيٽلائيٽ ذريعي انٽرنيٽ جي آڇ ڪئي، ميڊيا آپريٽرز ۽ مواد فراهم ڪندڙن لاءِ پريميئم رستن کان علاوه، عالمي ڪيريئرز لاءِ بين الاقوامي وائس گيٽ وي سروسز سان گڏ. هن ڪمپني پڻ سستي بينڊوڊٿ پنهنجي انٽرنيٽ ريبون ذريعي فراهم ڪئي، جڏهن ته بينڊوڊٿ عام طور تي &quot;$2,500 ۽ $3,000 ماهوار&quot; جي وچ ۾ ڪلائنٽ چارج ڪري ٿو پرنسپل بين الاقوامي بينڊوڊٿ سپلائرز کان. هنن مقامي سيٽلائيٽ جي پيشڪش جي بنيادي گراهڪن ۾ انٽرنيٽ ڪيفي، پئسا منتقلي ڪاروبار، ۽ مختلف ادارا، گڏوگڏ بين الاقوامي برادري جا نمائندا شامل هئا. مجموعي طور تي، سڄي ملڪ ۾ 300 کان وڌيڪ مقامي سيٽلائيٽ ٽرمينلز تائين رسائي هئي، جيڪي يورپ ۽ ايشيا ۾ ٽيلي پورٽن سان ڳنڍيل هئا. سيٽلائيٽ سروسز جي طلب سست ٿيڻ شروع ٿي وئي جيئن براڊ بينڊ وائرليس رسائي بهتر ٿي. ان جي باوجود، اهو ڳوٺاڻن علائقن ۾ وڌيو، جيئن سيٽلائيٽ سروسز لاءِ مکيه گراهڪ انهن جي عملن کي وڌيڪ ڏورانهن علائقن ۾ وڌايو.",قومي بينڊوڊٿ سپلائرز ڪيترو چارج ڪيو؟,"$2,500 کان $3,000 هر مهيني",True
56e10bc0e3433e1400422b30,Catalan_language,Catalan 9 صدي عيسويء دوران مشرقي پيرينيس ۾ Vulgar لاطيني مان پيدا ٿيو وچين دور جي شروعاتي دور ۾، هن اراگون جي تاج جي بنيادي ادبي زبان طور هڪ سونهري دور جو تجربو ڪيو ۽ ميڊيٽرينين علائقي ۾ وڏي پيماني تي استعمال ڪيو ويو. 1479ع ۾ اسپين جي ٻين علائقن سان اراگون جو ضم ٿيڻ ٻوليءَ جي زوال جي شروعات جي نشاني آهي. 1659 ۾، اسپين اتر ڪيٽالونيا کي فرانس ڏانهن منتقل ڪيو، ۽ 18 صدي جي شروعات ۾، ڪئتالان ٻنهي قومن ۾ منع ڪئي وئي. اسپين ۾ 19هين صديءَ ۾ ڪيٽالن ادب جي بحاليءَ جي شاهدي ڏني وئي، جيڪا 1913ع ۾ آرٿوگرافڪ معيار جي لحاظ کان عروج تي هئي ۽ ٻي اسپينش ريپبلڪ (1931--39) دوران ٻوليءَ کي سرڪاري طور تسليم ڪيو ويو. ان جي باوجود، فرانڪوسٽ راڄ (1939-75) هڪ ڀيرو ٻيهر ٻولي کي روڪيو.,ڪھڙي سال ۾ ڪئتالان جو زوال بنيادي ٻولي طور شروع ٿيو؟,1479,False
56e134e9cd28a01900c676ac,Catalan_language,اوائلي وچين دور ۾، ڪيٽلان هڪ ترقي يافته دور جو تجربو ڪيو، ترقي ۽ ثقافتي کوٽائي جي زينت حاصل ڪئي. مثالي مثالن ۾ شامل آهن ميجرڪن پولي ميٿ رامون لول (1232-1315)، چار عظيم تاريخون (13-14 صديون)، ۽ والنسيا جي شاعراڻي روايت جنهن جو خاتمو Ausiàs مارچ (1397--1459) سان ٿيو. 15 صدي عيسويءَ تائين، والنسيا جو شهر تاج آف آراگون جي ثقافتي ۽ سماجي مرڪز طور اڀري آيو، جنهن ۾ ڪئتالان سڄي ميڊيٽرينين علائقي ۾ پکڙجي رهيو هو. هن سڄي عرصي دوران، شاهي چانسلر هڪ قابل ذڪر يونيفارم ٻولي کي وڌايو. 15 صدي عيسويء تائين سسلي ۾، ۽ سارڊينيا ۾ 17 صدي تائين ڪئٽالان وڏي پيماني تي سرڪاري ٻولي طور استعمال ڪيو ويو. هن دور ۾، ٻولي اها هئي جنهن کي Costa Carreras بيان ڪري ٿو وچين دور جي يورپ جي ’عظيم ٻولين‘ مان.,ارگون جي تاج جو ثقافتي مرڪز ڇا هو؟,والنسيا جو شهر,False
56e1397fe3433e1400422cd3,Catalan_language,ڪاسٽل ۽ آراگون (1479) جي تاجن جي ضم ٿيڻ کان پوءِ، ”اسپين“ جو استعمال وڌندو ويو. 16 صدي عيسويءَ جي شروعات ۾، ڪيٽالن لکڻين کي زوال پذير ٿيو، ٻولي اسپينش کان متاثر ٿي، ۽ شهري ۽ ادبي حلقا ٻه لساني ٿي ويا.,1479ع کان پوءِ ڪهڙي ٻولي وڌيڪ اهميت حاصل ڪئي؟,اندلسي,False
56e13ab5e3433e1400422cde,Catalan_language,”پائرنيس جي معاهدي“ (1659) ذريعي، اسپين ڪئٽالونيا جي اترين حصي کي فرانس جي حوالي ڪري ڇڏيو، ۽ ٿوري دير کان پوءِ، مقامي ڪيٽالاني ٻوليون فرانسيسي جي قبضي هيٺ اچي ويون، جيڪا 1700 ۾ علائقي جي خاص سرڪاري ٻولي بڻجي وئي.,اسپين کي ڪئٽالونيا جو هڪ حصو فرانس منتقل ڪرڻ جو سبب ڇا هو؟,پيرنين جو معاهدو,False
56e13c8acd28a01900c676d9,Catalan_language,فرانس جي انقلاب (&quot;1789&quot; جي نالي سان مشهور بغاوت کان پوءِ، افتتاحي فرانسيسي جمهوريه فرانس جي غير معياري ٻولين (پاتوس) جي سرڪاري استعمال تي پابندي لڳائي، ۽ ان جي خلاف تعصب واري پاليسي متعارف ڪرائي، جن ۾ ڪيٽالان، الساتين، بريٽون، اوڪيٽن، فليمش شامل آهن. ، ۽ باسڪي.,جڏهن فرانس ڪيٽلان جي استعمال کي منع ڪئي؟,1789,False
56e13e81e3433e1400422cfd,Catalan_language,"1833ع ۾ الجزائر جي فرينچ قبضي کان پوءِ، علائقي ۾ ڪيٽالان ڳالهائيندڙ مهاجرن جي گهڻي آمد جو تجربو ٿيو. اسپيني صوبي الاڪانٽ جا ماڻهو اوران جي ويجهو آباد ٿيا، جڏهن ته الجزائر اتر ڪيٽالونيا ۽ منورڪا کان آيل ماڻهن جو استقبال ڪيو. اهي جيڪا ٻولي ڳالهائيندا هئا، ان کي پيٽيو سڏيو ويندو هو سال 1911 تائين، ڪيٽالان ڳالهائيندڙن جي آبادي لڳ ڀڳ 100,000 هئي. 1962 ۾ الجزائر جي آزاديءَ جي اعلان کان پوءِ، تقريباً سڀئي ڪيٽالان ڳالهائيندڙ اتر ڪيٽالونيا (پائيڊس-نوئرز جي نالي سان مشهور آهن) يا الڪانت ڏانهن لڏي ويا.",1911 ۾ الجزائر ۾ ڪيٽلان ڳالهائيندڙن جي آبادي ڪيتري هئي؟,"اٽڪل 100,000",False
56e15083e3433e1400422dab,Catalan_language,اندورا ۾، ڪيٽلان مسلسل خاص سرڪاري ٻولي رهي آهي &quot;1993&quot; جي آئين جي قيام کان پوء، مختلف اندورنائيزيشن جي شروعاتن تي عمل ڪيو ويو آھي، جيئن ڪيٽلان ۾ تعليم ڏني وئي.,اندورا جو آئين ڪهڙي سال ٺاهيو ويو؟,1993,False
56e17f5de3433e1400422f90,Catalan_language,Catalan sociolinguistics عالمي سطح تي Catalan ٻولي جي حيثيت کي جانچيندي آهي ۽ ان سان گڏ مختلف صورتون جيڪي هن زبان جي نمائش ڪري ٿي. اهو هڪ شاخ آهي Catalan philology جي لاڳاپيل مضمونن سان گڏ، جنهن جو مقصد Catalan ٻولي، ان جي ڳالهائيندڙن، ۽ ڀرپاسي جي حقيقتن جي وچ ۾ رابطي جي تحقيق ڪرڻ آهي (جنهن ۾ &quot;رابطي ۾ ٻين ٻولين&quot; جي موجودگي شامل آهي).,هن تحقيق ۾ ڪهڙا خارجي اثر شامل آهن؟,رابطي ۾ ٻين ٻولين,False
56e1b264e3433e14004230a7,Catalan_language,Alghero ۾، IEC پنھنجي معيار کي Alguerese vernacular ۾ تبديل ڪيو آھي. هن معيار ۾، هڪ دريافت ڪري سگهي ٿو، ٻين خاصيتن جي وچ ۾: ايل جي بدران مخصوص مضمون لو، مخصوص ضمير ضمير ۽ تعين ڪندڙ لا ميا (&#39;مائن&#39;)، لو سو/لا سو (&#39;هن/هن&#39;)، لو ٽو/لا tua (&#39;توهان جو&#39;)، ۽ ائين ئي، -v- /v/ جو استعمال ناقص دور ۾ سڀني ڪنجوگيشنز ۾: cantava، creixiva، llegiva؛ ڪيترن ئي قديم اصطلاحن جو ضم ٿيڻ، عام لفظ Alguerese ۾: manco بدران menys (&#39;someone&#39;)، calqui u جي بدران algú (&#39;someone&#39;)، qual/quala بدران quin/quina (&#39;which&#39;)، وغيره. ؛ ۽ ضعيف ضميرن جي ترتيب.,ال جي بدران ڪهڙو قطعي مضمون ملي سگهي ٿو؟,اهو,False
56e1cd44e3433e140042319d,Catalan_language,صنف جي ڦيرڦار ۾، سڀ کان وڌيڪ نمايان خصوصيت آهي (جڏهن پرتگالي، اسپيني يا اطالوي جي مقابلي ۾)، روايتي مذڪر لاڳاپو &quot;-o&quot; جي غير موجودگي. نتيجي طور، -o/-a جو متبادل ø/-a سان تبديل ڪيو ويو آهي هتي صرف چند استثنا آهن، جهڙوڪ منسو / منسا (محدود) ڪيتريون ئي مڪمل طور تي پيش نه ٿيندڙ مورفولوجي تبديليون ظاهر ڪري سگھن ٿيون، جهڙوڪ:,معياري مذڪر لاڳاپو ڇا آهي؟,#نالو؟,False
